ID	REVIEW	LABEL
810	LOCATION: Terletak di gm 2 di sebelah SOGO. Store nya mudah ditemukan. VIBES: tempat nya cukup luas dan nyaman, ada pilihan indoor dan outdoor. Store nya tidak terlalu ramai dengan Starbucks GM 3 jadi lebih nyaman tidak terlalu ramai. suasana nya agak remang-remang di malam hari, cukup nyaman dan AC-nya cukup dingin. SERVICE, TASTE & PRICE: pelayanan nya cepat dan ramah, self-service. menu nya seperti Starbucks pada umumnya. Harga masih terjangkau, terkadang ada promo melalui Line Apps, atau aplikasi Starbucks official nya. Pembayaran bisa QRIS atau tunai. FACILITIES: Tersedia WIFI dan lumayan bagus. Tidak ada kamar Mandi, kamar mandi gabung dengan mall nya, butuh jalan sedikit ke samping ACE Hardware. Ada lumayan banyak tempat charging di pojokan atau didepat dinding. MORE REVIEW: Overall, jadi salah satu optional kalau Starbucks GM 3 penuh, dan sebenarnya cukup nyaman juga di tempat ini karena tidak terlalu ramai sehingga lebih bisa bersantai lama dan cocok untuk Me Time.	5
811	Pelayanan ramah, kasir namanya kak Sheila (lihat Di name tag) sangat ramah dan baik, fast respon juga.	5
812	nongkrong said	5
813	Driver online. pesanan sudah masuk, belum dimasak. Nunggu 30 menitan.	1
814	really eat what is worth paying for if in doubt, choose something else instead of being surprised as expected, yes I think yes the price	5
815	Tempat ketemu Klien	5
816	Ketemu langsung dengan bu Rudy	5
817	Starbucks di Pakuwon City Mall ini ternyata ada 2 gerai nya. Dan saya menikmati salah satu gerai nya, yang letak nya dekat pintu masuk utara. pelayanan nya cukup ramah, meski saya datang ketika tumbler day. Taste kopi nya starbucks ini enak dan tidak bikin eneg. Kue kue nya juga enak koq. 1 pieces nya cukup ngenyangin . Bayar nya bisa pakai cash, non cash atau pakai kartu starbucks lho Parking: Parkir jadi satu dengan Pakuwon City Wheelchair accessibility: Mudah bagi disabilitas	4
818	Kala ada pesanan harus langsung di proses jangan menunggu drever ojol	1
819	Tempat ngopi yang asyik.	5
820	mantap sudah agih cobaken	5
821	Enak semua makanan nya. Gurami pesmol, nasi goreng pete, tahu telor,kambing oven	4
822	Enak kopi nya racikan nya pas...pertahankan!!	5
823	pelayanan nya cepat memuaskan	5
824	Pelayanan lama baangeet, kasir dan waiter nya juga lama banget, banyak lalat dan minuman saya kemasukan lalat:(, mie nya juga kurang matang jadi masih ada gumpalan tepung nya. Mie yamin karaage ayam nya hanya 4 sedikit banget, penyetan kakap merah nya juga sedikit banget. sudah 30 menit lebih nasi saja belum dateng. Bad experience banget pokoknya disini.	1
825	Ikan dorang basi disajikan	1
826	tempat nya enak untuk ngopi sambil kerjain tugas dll	5
827	tempat nya nyaman & layanan nya	5
828	Makan ramai ramai sekitaran merr cak har paling recommended Tempat strategis, parkir luas, banyak tempat duduk, pelayanan cepat, menu paling cocok untuk semua kalangan mulai anak anak sampai dewasa Kalo makan disini jangan lupa bawa uang cash ya gaes, only cash	5
829	Jujur kecewa banget hari ini sama pelayanan soto ayam cak kan. Langganan dari jaman dengan sampai semua keluarga makan disitu dari jaman single sampai punya suami. Soto favorit kita semua. Tapi hari ini sangat kecewa sama salah satu pelayanan kak kak pakai kaos hitam. yang dari awal sudah muka nya sengak, antara dia capek atau memang dia jahat. sudah bilang dari awal saya pesan soto ayam 3 ayam dan suun sama kuah dipisah plastik. Malah dikasih yang campur kuah. Entah karena ramai pengunjung abis coblosan kuping dia tidak dengar? Astaghfirullah. jangan jahat2 kak, dia yang salah tetapi malah nada tinggi sama sengak muka nya ke saya. Bilang  umumnya soto itu ya dicampur gini . Hello dlu saya beli soto disitu dari jaman bapak nya yang punya sendiri yang jualin. selalu bisa request ayam dan kuah dipisah. Daripada kelamaan yauda saya ngalah iyain saja itu karena antrian sudah panjang. Mas kak kaos hitam, tolong ya kita customer sudah antri panjang tetep percaya mau beli soto cak kan. Tolong ya dihargai kak, setidaknya ramah walaupun sampean iku capekk.	3
830	Excelso di sini memiliki parkir yang sangat luas. Bagian dalam ruangan bersih, luas, wangi, cocok untuk meeting ataupun kumpul2. Selain ruangan nya yang bersih dan aestethic, pelayanan di sini juga ramah. Surprisingly, selain makanan western, di sini juga ada beberapa menu tradisional seperti ada lontong sayur. Kalau kesini jangan lupa tanya promo yang ada, karena excelso sering memberikan promo buy 1 get 1 dan promo kartu kredit.	5
831	Nunggu 1 jam 45 menit tidak dikasih juga makanan nya, pelayanan nya nya juga buruk menurut saya, pelayan nya  salah antar meja tidak minta maaf lagi	2
832	Sekarang kalau mau dbngkus nambah 1k buat stereofoam sayang banget, sama-sama bayar 1k mending diganti kardus sekalian kaya gacoan di Jakarta	1
833	Keramahan layanan perlu di tingkat kan lagi	4
834	Pelayanan lama, tidak profesional, terlalu banyak bercanda dan bicara karyawan nya,	1
835	Menu favorit nongkrong di excelso	5
836	Tempat yang sangat cocok untuk bersantai melepas penat sebentar dengan minuman favorit   Hazelnut chocolate yang bisa didapetin dengan promo potongan 10rb.. lumayan bangett kaaan	5
837	excelent, sheila is beautiful	5
838	tempat nya di depan gym	5
839	Tempat bersih, pelayanan ramah ramah , barista ganteng2 ada yang putih tinggi	5
840	Lumayan buat ngerjain tugas sama nongkrong, minus nya ramai banget jadi sering gadapet tempat duduk	5
841	Pelayanan ramah. Tapi minta es normal apa memang sebanyak ini ya esnya? Es lebih dari setengah gelas	5
842	minuman nya enak, tidak terlalu manis. Sama cheesefoamnya enak banget	5
843	warung bu kris menyediakan aneka makanan sambalan , ada ayam udang empal dan masih banyak yang lain. menu makanan lain juga banyak pilihan. minuman juga bervariasi.	5
844	pelayanan nya sangat ramah	5
845	Buy bakwan noodle dumplings that are not adult portions, you can't get mustard.	4
846	Waited for 30 minutes which made even angry jokes	1
847	pegawai nya lambat padahal cuma 1 minuman	1
848	Tempat cozy yang beverage nya bermacam ,. Dessert nya juga oke, minum nya mantap lah,. yang suka manis bakal cocok disini,. Eh, tetapi makanan asin nya juga ada kok,.	5
849	Disini harus benar benar teliti melihat monitor nya waktu pesan karena  beberapa kali sudah kejadian, kasir nya langsung pilih yang pop can, padahal sudah bilang pilih yang large. Benar benar tidak profesional. Sudah ke banyak gerai chatime, baru ini yang kurang ajar seperti gini	1
850	Pelayanan lama apa lagi kasir nya lama banget	1
851	Good and cozy ambience, di dalam komplek grha pena yang kondusif	5
852	suasana nya tenang	5
853	yang jual belagu ditanya ketus. Kalo dibayar cash uang nya gedean cemberut tidak mau kasik kembalian . Pelayanan buruk yang dipasar atum. tidak ada ramah nya	1
854	Menurut saya ini cabang chatime terburuk pelayanan nya.. awal nya kepingin sekali.. setelah lihat pelayanan nya jadi malas. Mood buat beli lagi jadi malas( lama. Kurang profesional.)	1
855	Rasa makanan oke. Tapi sayang pelayanan nya kurang oke.Ada satu pelayan perempuan yang ketus saat mengantar pesanan. Saat kami menyampaikan komplain untuk sekadar dijadikan evaluasi  (tanpa meminta ganti rugi) terkait kesalahan pesananan yang datang pun juga ditanggapi dengan ketus.	3
856	Semoga membantu resto saya	5
857	Maaf saya rubah review saya 5th yang lalu. KECEWA karena kualitas pelayanan nya yang menurut saya terlalu marketing. kalau memang menawarkan additional milk seharusnya langsung terang2an bilang, jangan pakai bahasa marketing  yang menjebak. kak, pesan matcha latte satu mau pakai susu apa? Ada soy, ada almond, ada non.. loh yang biasanya apa kak?  biasanya sih matcha pakai soy. Keluar2 eh ternyata di resi tulisan additional  . nyaman gpp kalau tambahan biaya asal enak, walaupun merasa agak terbodohi ya sudah.. tapiii yang buat lebih kecewa.. rasa nya aneh, hanya rasa soy tanpa ada rasa2 matcha.. dan tidak panas, rasa nya di mulut seperti tidak rata. Saran: 1.Harusnya dijelaskan kalau bawaan asli nya itu fresh milk, dan kalau mau susu nya bisa diganti. 2.Training barista nya tolong diperbaiki.	1
858	Pelayanan cepat Pelayanan ramah Masakan banyak macamnya Makanan dari dulu sampai sekarang tidak berubah TETAP ENAK	5
859	Makanan enak sekali. Saya pesan otot penyet..enak. Sambal penyetan tidak usah ditanya nomor 1 se Indonesia. Kurangnya hanya 1 dari dulu lantainya berminyak	5
860	Soto Ayam Lamongan yang kuah nya berasa gurih & daging ayam nya montok...	4
861	Terlalu lama yang jualin cuma satu orang yang satu mainan hp	1
862	pelayanan nya sgt baik	5
863	Its just a starbucks. What do you expect? Pasti kopi nya lah yang enak	5
864	Cocok buat singgah makan siang saat kunjung ke mall atau belanja di supermarket depan. tempat nya nyaman dan bagus. menu nya beragam apalagi cupbop nya, yang pas buat menu makan siang, entah sendiri berdua atau ramai* bareng keluarga. Harga standard sudah dapat makanan enak khas korean Street food. recommended buat kalian coba	5
865	Tempat ngopi favorit waktu jalan-jalan di tunjungan plaza	5
866	Tempat cukup luas, pelayanan oke, rasa selalu enak	5
867	kopken everywhere! ini beneran kalau ke mall di kota manapun, pasti ada outlet nya, lho! memang sedekat itu kopikenangan sama kita.. kali ini beli menu fave : kopken mantan, pas lagi di Pakuwon Mall.. kamu suka kopken juga?	5
868	Petugas cukup baik, tetapi untuk proses antriaj agak lama	4
869	kopken ini tempat nya agak nyempil. Menghadap pintu masuk utara lantai paling dasar atum lama	5
870	Gurameh bakar, gurameh pesmol	5
871	Pelayanan ramah	5
872	Sangat tidak etika sekali..saya sudah antri lama..tiba2 bilang sudah close.kenapa tidak bilang dari awal saya datang??????	1
873	Saya suka dengan menu yang saya beli dan pelayanan yang baik. Tetapi untuk tempat parkir nya kurang nyaman Parking: Untuk tepat parkir nya kurang nyaman karena tempat nya yang miring dan banyak sepeda yang di kunci setir jadi ketika saya ingin ngeluarin sepeda saya harus minggirkan sepeda di belakang saya	4
874	kopken terdekat dari rumah. tempat nya enak buat kerja.	5
875	Makanan enak-enak tempat nyaman	5
876	Layanan menjebak. Pesan yang large malah dikasi yang botol. karena saya customer yang awam istilah size. Bener2 kecewa.	1
877	Work and play	1
878	santai, suasana nya nyaman. tidak sumpek. pokoknya keren lah	5
879	Tempat favorit untuk hang out	5
880	Tempat nyaman	4
881	Tempat ngopi yang nyaman sambil membaca buku	5
882	bersih, enak	5
883	Makananane keluargane arek arek Suroboyo, aneka penyetan dan mie mie an..saat ke Surabaya, wajib melipir nang kene gaiss..skuyy..	5
884	meski berganti nama Societe tetapi ambiance Excelso nya tidak bisa hilang,tidak ada musholah harus nyeberang ke masjid depannya meski hujan	3
885	Harus menunggu terlalu lama padahal jarak pengambilan jauh dan kondisi resto sepi tetapi pelayanan nya lambat	1
886	Steak nya enaakk, Harga Lumayan Ramah, sesuai dengan standard makanan dan pelayanan , Pelayanan baik, Ada Free Bread setiap pembelian Steak, Dan untuk Nasgor nya agak pedas banget, kebanyakn Lad sepertinya, Tapi Dari pihak cafe kita dapat Free Es Cream / Ganti Menu ketika ada Complain, Pelayanan The Best deH Thanks you	5
887	There are snacks now, the menu is more complete than before	5
888	Kid-friendliness: mantap promo nya	5
889	Tempat yang bagus dan strategis kalau menu sudah standard excelso..namun sayang sepi pengunjung..perlu inovasi dari pengelola agar bisa ramai pengunjung nya	4
890	Pelayanan lama	1
891	Pelayanan nya buruk dan ada yang tidak sopan, Minuman juga tidak seperti di excelso cabang lain. ckck	1
892	Enak, dan pelayanan nya ramah, mungkin bisa ditambah kipas supaya lebih nyaman lagi	5
893	Tempat ngopi ter oke	5
894	Pelayanan nya ramah,sopan	5
895	Pelayan tidak sopan	2
896	Ada tempat untuk makan dsni	5
897	Jujurly.. pas masuk resto nya.. suasana nya nyaman sekali.. di sambut dengan pelayanan kak nya  yang ramah. makanan nya juga enak2.. mantap banget Oey...	5
898	makanan enak, pelayan baik dan ramah, bagus deh, suka banget setiap kesini, nyaman juga tempat nya	5
899	Tempat ngopi area G-Walk yang buka 24/7. Cocok kalau mau nongkrong ngopi malam-malam sama teman.	5
900	Salah satu kopken favorit, pelayanan ramah, tempat luas, tersedia smoking area, rasa konsisten, buka 24 jam, cocok buat kejar tugas:di	5
901	It's fun to meet here.. it's been a long time	4
